code,term
24060004,Peptic_ulcer_disease
27281001,Peptic_ulcer_disease
31301004,Peptic_ulcer_disease
31301004,Peptic_ulcer_disease
36975000,Peptic_ulcer_disease
39204006,Peptic_ulcer_disease
45640006,Peptic_ulcer_disease
48974009,Peptic_ulcer_disease
49232000,Peptic_ulcer_disease
49916007,Peptic_ulcer_disease
49916007,Peptic_ulcer_disease
51868009,Peptic_ulcer_disease
51868009,Peptic_ulcer_disease
51868009,Peptic_ulcer_disease
51868009,Peptic_ulcer_disease
51868009,Peptic_ulcer_disease
51868009,Peptic_ulcer_disease
51868009,Peptic_ulcer_disease
51868009,Peptic_ulcer_disease
54822007,Peptic_ulcer_disease
57246001,Peptic_ulcer_disease
57246001,Peptic_ulcer_disease
61347001,Peptic_ulcer_disease
62366003,Peptic_ulcer_disease
63954007,Peptic_ulcer_disease
66636001,Peptic_ulcer_disease
76181002,Peptic_ulcer_disease
79118000,Peptic_ulcer_disease
81387001,Peptic_ulcer_disease
86895006,Peptic_ulcer_disease
88968005,Peptic_ulcer_disease
89469000,Peptic_ulcer_disease
89469000,Peptic_ulcer_disease
89748001,Peptic_ulcer_disease
89748001,Peptic_ulcer_disease
95529005,Peptic_ulcer_disease
95529005,Peptic_ulcer_disease
95529005,Peptic_ulcer_disease
95529005,Peptic_ulcer_disease
95530000,Peptic_ulcer_disease
95530000,Peptic_ulcer_disease
95530000,Peptic_ulcer_disease
95530000,Peptic_ulcer_disease
111353003,Peptic_ulcer_disease
128286008,Peptic_ulcer_disease
128286008,Peptic_ulcer_disease
128286008,Peptic_ulcer_disease
128286008,Peptic_ulcer_disease
128287004,Peptic_ulcer_disease
128287004,Peptic_ulcer_disease
128287004,Peptic_ulcer_disease
128287004,Peptic_ulcer_disease
128288009,Peptic_ulcer_disease
162033007,Peptic_ulcer_disease
173731008,Peptic_ulcer_disease
173841001,Peptic_ulcer_disease
173841001,Peptic_ulcer_disease
173841001,Peptic_ulcer_disease
173841001,Peptic_ulcer_disease
173841001,Peptic_ulcer_disease
173842008,Peptic_ulcer_disease
173887007,Peptic_ulcer_disease
173887007,Peptic_ulcer_disease
173887007,Peptic_ulcer_disease
173889005,Peptic_ulcer_disease
196632005,Peptic_ulcer_disease
196639001,Peptic_ulcer_disease
196652006,Peptic_ulcer_disease
196652006,Peptic_ulcer_disease
196652006,Peptic_ulcer_disease
196652006,Peptic_ulcer_disease
196658005,Peptic_ulcer_disease
196666001,Peptic_ulcer_disease
196671008,Peptic_ulcer_disease
196682000,Peptic_ulcer_disease
196682000,Peptic_ulcer_disease
196682000,Peptic_ulcer_disease
196682000,Peptic_ulcer_disease
196687006,Peptic_ulcer_disease
196694009,Peptic_ulcer_disease
196707000,Peptic_ulcer_disease
196707000,Peptic_ulcer_disease
196707000,Peptic_ulcer_disease
196719008,Peptic_ulcer_disease
196775009,Peptic_ulcer_disease
235652004,Peptic_ulcer_disease
235692002,Peptic_ulcer_disease
266998003,Peptic_ulcer_disease
266998003,Peptic_ulcer_disease
275547005,Peptic_ulcer_disease
275547005,Peptic_ulcer_disease
275548000,Peptic_ulcer_disease
275548000,Peptic_ulcer_disease
287832000,Peptic_ulcer_disease
307259004,Peptic_ulcer_disease
307260009,Peptic_ulcer_disease
313425006,Peptic_ulcer_disease
314627002,Peptic_ulcer_disease
314629004,Peptic_ulcer_disease
397825006,Peptic_ulcer_disease
397825006,Peptic_ulcer_disease
397825006,Peptic_ulcer_disease
397825006,Peptic_ulcer_disease
397825006,Peptic_ulcer_disease
423643000,Peptic_ulcer_disease
424301005,Peptic_ulcer_disease
424301005,Peptic_ulcer_disease
722200003,Peptic_ulcer_disease
2.26891E+14,Peptic_ulcer_disease
2.48891E+14,Peptic_ulcer_disease
2.48891E+14,Peptic_ulcer_disease
8.49591E+14,Peptic_ulcer_disease
8.49601E+14,Peptic_ulcer_disease
8.49611E+14,Peptic_ulcer_disease
8.49621E+14,Peptic_ulcer_disease
16589005,Peripheral_arterial_disease
25003006,Peripheral_arterial_disease
27942005,Peripheral_arterial_disease
27942005,Peripheral_arterial_disease
37151006,Peripheral_arterial_disease
44662004,Peripheral_arterial_disease
50807007,Peripheral_arterial_disease
51018000,Peripheral_arterial_disease
51018000,Peripheral_arterial_disease
52403007,Peripheral_arterial_disease
52403007,Peripheral_arterial_disease
52403007,Peripheral_arterial_disease
57105000,Peripheral_arterial_disease
63491006,Peripheral_arterial_disease
63491006,Peripheral_arterial_disease
74725000,Peripheral_arterial_disease
77788005,Peripheral_arterial_disease
77788005,Peripheral_arterial_disease
79256006,Peripheral_arterial_disease
112828007,Peripheral_arterial_disease
112828007,Peripheral_arterial_disease
112828007,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
116360008,Peripheral_arterial_disease
118805000,Peripheral_arterial_disease
118805000,Peripheral_arterial_disease
118805000,Peripheral_arterial_disease
118805000,Peripheral_arterial_disease
118805000,Peripheral_arterial_disease
127014009,Peripheral_arterial_disease
134379001,Peripheral_arterial_disease
175276005,Peripheral_arterial_disease
175279003,Peripheral_arterial_disease
175290008,Peripheral_arterial_disease
175348000,Peripheral_arterial_disease
175594003,Peripheral_arterial_disease
175612005,Peripheral_arterial_disease
175613000,Peripheral_arterial_disease
175615007,Peripheral_arterial_disease
175685004,Peripheral_arterial_disease
175685004,Peripheral_arterial_disease
175689005,Peripheral_arterial_disease
175690001,Peripheral_arterial_disease
175693004,Peripheral_arterial_disease
175694005,Peripheral_arterial_disease
175697003,Peripheral_arterial_disease
175698008,Peripheral_arterial_disease
175704008,Peripheral_arterial_disease
175704008,Peripheral_arterial_disease
175704008,Peripheral_arterial_disease
175705009,Peripheral_arterial_disease
175705009,Peripheral_arterial_disease
175710008,Peripheral_arterial_disease
175711007,Peripheral_arterial_disease
175715003,Peripheral_arterial_disease
175716002,Peripheral_arterial_disease
175717006,Peripheral_arterial_disease
175718001,Peripheral_arterial_disease
175719009,Peripheral_arterial_disease
175720003,Peripheral_arterial_disease
175729002,Peripheral_arterial_disease
175730007,Peripheral_arterial_disease
175731006,Peripheral_arterial_disease
175732004,Peripheral_arterial_disease
175733009,Peripheral_arterial_disease
186423003,Peripheral_arterial_disease
195254008,Peripheral_arterial_disease
195254008,Peripheral_arterial_disease
195301007,Peripheral_arterial_disease
195302000,Peripheral_arterial_disease
195302000,Peripheral_arterial_disease
195303005,Peripheral_arterial_disease
195303005,Peripheral_arterial_disease
195318006,Peripheral_arterial_disease
195318006,Peripheral_arterial_disease
195323006,Peripheral_arterial_disease
195324000,Peripheral_arterial_disease
195325004,Peripheral_arterial_disease
195326003,Peripheral_arterial_disease
195335005,Peripheral_arterial_disease
201250006,Peripheral_arterial_disease
233304004,Peripheral_arterial_disease
233310004,Peripheral_arterial_disease
233345007,Peripheral_arterial_disease
233373009,Peripheral_arterial_disease
233373009,Peripheral_arterial_disease
233373009,Peripheral_arterial_disease
233373009,Peripheral_arterial_disease
233379008,Peripheral_arterial_disease
233380006,Peripheral_arterial_disease
233380006,Peripheral_arterial_disease
233383008,Peripheral_arterial_disease
233383008,Peripheral_arterial_disease
233383008,Peripheral_arterial_disease
233383008,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233384002,Peripheral_arterial_disease
233956002,Peripheral_arterial_disease
233958001,Peripheral_arterial_disease
233958001,Peripheral_arterial_disease
233961000,Peripheral_arterial_disease
233972005,Peripheral_arterial_disease
238792006,Peripheral_arterial_disease
238793001,Peripheral_arterial_disease
238793001,Peripheral_arterial_disease
265495003,Peripheral_arterial_disease
265495003,Peripheral_arterial_disease
265511008,Peripheral_arterial_disease
265511008,Peripheral_arterial_disease
265516003,Peripheral_arterial_disease
265516003,Peripheral_arterial_disease
265516003,Peripheral_arterial_disease
265517007,Peripheral_arterial_disease
265517007,Peripheral_arterial_disease
265521000,Peripheral_arterial_disease
265522007,Peripheral_arterial_disease
265522007,Peripheral_arterial_disease
265528006,Peripheral_arterial_disease
265528006,Peripheral_arterial_disease
265528006,Peripheral_arterial_disease
265528006,Peripheral_arterial_disease
266262004,Peripheral_arterial_disease
275038008,Peripheral_arterial_disease
275039000,Peripheral_arterial_disease
275040003,Peripheral_arterial_disease
275041004,Peripheral_arterial_disease
275051003,Peripheral_arterial_disease
275053000,Peripheral_arterial_disease
275054006,Peripheral_arterial_disease
275145005,Peripheral_arterial_disease
275254000,Peripheral_arterial_disease
301755001,Peripheral_arterial_disease
307408003,Peripheral_arterial_disease
307800001,Peripheral_arterial_disease
308071004,Peripheral_arterial_disease
309449009,Peripheral_arterial_disease
312226000,Peripheral_arterial_disease
312227009,Peripheral_arterial_disease
312688006,Peripheral_arterial_disease
314902007,Peripheral_arterial_disease
314902007,Peripheral_arterial_disease
314902007,Peripheral_arterial_disease
314902007,Peripheral_arterial_disease
388997005,Peripheral_arterial_disease
400047006,Peripheral_arterial_disease
400047006,Peripheral_arterial_disease
400047006,Peripheral_arterial_disease
400047006,Peripheral_arterial_disease
400047006,Peripheral_arterial_disease
400047006,Peripheral_arterial_disease
400047006,Peripheral_arterial_disease
405375003,Peripheral_arterial_disease
405376002,Peripheral_arterial_disease
405376002,Peripheral_arterial_disease
405463009,Peripheral_arterial_disease
405463009,Peripheral_arterial_disease
405463009,Peripheral_arterial_disease
405463009,Peripheral_arterial_disease
405469008,Peripheral_arterial_disease
405469008,Peripheral_arterial_disease
405469008,Peripheral_arterial_disease
405477007,Peripheral_arterial_disease
405482000,Peripheral_arterial_disease
405516005,Peripheral_arterial_disease
405516005,Peripheral_arterial_disease
405516005,Peripheral_arterial_disease
420825003,Peripheral_arterial_disease
420825003,Peripheral_arterial_disease
420825003,Peripheral_arterial_disease
421365002,Peripheral_arterial_disease
421631007,Peripheral_arterial_disease
421631007,Peripheral_arterial_disease
421631007,Peripheral_arterial_disease
421631007,Peripheral_arterial_disease
421631007,Peripheral_arterial_disease
421631007,Peripheral_arterial_disease
421895002,Peripheral_arterial_disease
421895002,Peripheral_arterial_disease
421895002,Peripheral_arterial_disease
421895002,Peripheral_arterial_disease
422166005,Peripheral_arterial_disease
422166005,Peripheral_arterial_disease
422275004,Peripheral_arterial_disease
422275004,Peripheral_arterial_disease
422275004,Peripheral_arterial_disease
422275004,Peripheral_arterial_disease
426093007,Peripheral_arterial_disease
448171003,Peripheral_arterial_disease
448323005,Peripheral_arterial_disease
448529008,Peripheral_arterial_disease
450703003,Peripheral_arterial_disease
450704009,Peripheral_arterial_disease
734298005,Peripheral_arterial_disease
734299002,Peripheral_arterial_disease
3.1211E+13,Peripheral_arterial_disease
8.63401E+14,Peripheral_arterial_disease
1415005,Peripheral_venous_and_lymphatic_disease
9365003,Peripheral_venous_and_lymphatic_disease
14540002,Peripheral_venous_and_lymphatic_disease
15607007,Peripheral_venous_and_lymphatic_disease
15617002,Peripheral_venous_and_lymphatic_disease
15617002,Peripheral_venous_and_lymphatic_disease
15617002,Peripheral_venous_and_lymphatic_disease
20427003,Peripheral_venous_and_lymphatic_disease
20427003,Peripheral_venous_and_lymphatic_disease
20696009,Peripheral_venous_and_lymphatic_disease
28590005,Peripheral_venous_and_lymphatic_disease
33129002,Peripheral_venous_and_lymphatic_disease
33129002,Peripheral_venous_and_lymphatic_disease
35498005,Peripheral_venous_and_lymphatic_disease
45142002,Peripheral_venous_and_lymphatic_disease
47700006,Peripheral_venous_and_lymphatic_disease
47700006,Peripheral_venous_and_lymphatic_disease
47700006,Peripheral_venous_and_lymphatic_disease
49601007,Peripheral_venous_and_lymphatic_disease
49601007,Peripheral_venous_and_lymphatic_disease
52985009,Peripheral_venous_and_lymphatic_disease
72866009,Peripheral_venous_and_lymphatic_disease
72866009,Peripheral_venous_and_lymphatic_disease
72866009,Peripheral_venous_and_lymphatic_disease
78973009,Peripheral_venous_and_lymphatic_disease
80227005,Peripheral_venous_and_lymphatic_disease
82582006,Peripheral_venous_and_lymphatic_disease
90507008,Peripheral_venous_and_lymphatic_disease
90507008,Peripheral_venous_and_lymphatic_disease
90507008,Peripheral_venous_and_lymphatic_disease
128060009,Peripheral_venous_and_lymphatic_disease
128060009,Peripheral_venous_and_lymphatic_disease
128060009,Peripheral_venous_and_lymphatic_disease
128060009,Peripheral_venous_and_lymphatic_disease
161509009,Peripheral_venous_and_lymphatic_disease
163052007,Peripheral_venous_and_lymphatic_disease
175819004,Peripheral_venous_and_lymphatic_disease
175834005,Peripheral_venous_and_lymphatic_disease
178340006,Peripheral_venous_and_lymphatic_disease
183858000,Peripheral_venous_and_lymphatic_disease
183981004,Peripheral_venous_and_lymphatic_disease
185189000,Peripheral_venous_and_lymphatic_disease
191394000,Peripheral_venous_and_lymphatic_disease
195445008,Peripheral_venous_and_lymphatic_disease
195447000,Peripheral_venous_and_lymphatic_disease
195448005,Peripheral_venous_and_lymphatic_disease
195450002,Peripheral_venous_and_lymphatic_disease
195495009,Peripheral_venous_and_lymphatic_disease
195497001,Peripheral_venous_and_lymphatic_disease
195498006,Peripheral_venous_and_lymphatic_disease
195499003,Peripheral_venous_and_lymphatic_disease
195500007,Peripheral_venous_and_lymphatic_disease
195501006,Peripheral_venous_and_lymphatic_disease
195503009,Peripheral_venous_and_lymphatic_disease
195518005,Peripheral_venous_and_lymphatic_disease
195518005,Peripheral_venous_and_lymphatic_disease
197260007,Peripheral_venous_and_lymphatic_disease
201057001,Peripheral_venous_and_lymphatic_disease
205385004,Peripheral_venous_and_lymphatic_disease
205545009,Peripheral_venous_and_lymphatic_disease
229488002,Peripheral_venous_and_lymphatic_disease
229510000,Peripheral_venous_and_lymphatic_disease
230325003,Peripheral_venous_and_lymphatic_disease
234055007,Peripheral_venous_and_lymphatic_disease
234056008,Peripheral_venous_and_lymphatic_disease
234097001,Peripheral_venous_and_lymphatic_disease
234097001,Peripheral_venous_and_lymphatic_disease
234097001,Peripheral_venous_and_lymphatic_disease
234097001,Peripheral_venous_and_lymphatic_disease
234097001,Peripheral_venous_and_lymphatic_disease
234097001,Peripheral_venous_and_lymphatic_disease
234109007,Peripheral_venous_and_lymphatic_disease
234305005,Peripheral_venous_and_lymphatic_disease
234306006,Peripheral_venous_and_lymphatic_disease
234306006,Peripheral_venous_and_lymphatic_disease
234307002,Peripheral_venous_and_lymphatic_disease
237345008,Peripheral_venous_and_lymphatic_disease
237346009,Peripheral_venous_and_lymphatic_disease
237347000,Peripheral_venous_and_lymphatic_disease
254199006,Peripheral_venous_and_lymphatic_disease
254199006,Peripheral_venous_and_lymphatic_disease
265007006,Peripheral_venous_and_lymphatic_disease
265007006,Peripheral_venous_and_lymphatic_disease
265543008,Peripheral_venous_and_lymphatic_disease
265543008,Peripheral_venous_and_lymphatic_disease
265545001,Peripheral_venous_and_lymphatic_disease
265545001,Peripheral_venous_and_lymphatic_disease
265855005,Peripheral_venous_and_lymphatic_disease
266273006,Peripheral_venous_and_lymphatic_disease
266273006,Peripheral_venous_and_lymphatic_disease
266273006,Peripheral_venous_and_lymphatic_disease
266273006,Peripheral_venous_and_lymphatic_disease
268264007,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
274023003,Peripheral_venous_and_lymphatic_disease
275700003,Peripheral_venous_and_lymphatic_disease
293567009,Peripheral_venous_and_lymphatic_disease
302357009,Peripheral_venous_and_lymphatic_disease
302357009,Peripheral_venous_and_lymphatic_disease
302469000,Peripheral_venous_and_lymphatic_disease
305565001,Peripheral_venous_and_lymphatic_disease
305742009,Peripheral_venous_and_lymphatic_disease
306327003,Peripheral_venous_and_lymphatic_disease
306501004,Peripheral_venous_and_lymphatic_disease
308134004,Peripheral_venous_and_lymphatic_disease
313254003,Peripheral_venous_and_lymphatic_disease
362971004,Peripheral_venous_and_lymphatic_disease
366362000,Peripheral_venous_and_lymphatic_disease
399889006,Peripheral_venous_and_lymphatic_disease
399889006,Peripheral_venous_and_lymphatic_disease
400158000,Peripheral_venous_and_lymphatic_disease
402863005,Peripheral_venous_and_lymphatic_disease
423674003,Peripheral_venous_and_lymphatic_disease
425542000,Peripheral_venous_and_lymphatic_disease
429623000,Peripheral_venous_and_lymphatic_disease
444997000,Peripheral_venous_and_lymphatic_disease
445710004,Peripheral_venous_and_lymphatic_disease
448606008,Peripheral_venous_and_lymphatic_disease
448606008,Peripheral_venous_and_lymphatic_disease
449700002,Peripheral_venous_and_lymphatic_disease
449705007,Peripheral_venous_and_lymphatic_disease
449705007,Peripheral_venous_and_lymphatic_disease
449708009,Peripheral_venous_and_lymphatic_disease
449708009,Peripheral_venous_and_lymphatic_disease
609166008,Peripheral_venous_and_lymphatic_disease
705031001,Peripheral_venous_and_lymphatic_disease
713158000,Peripheral_venous_and_lymphatic_disease
4.14171E+14,Peripheral_venous_and_lymphatic_disease
5.18161E+14,Peripheral_venous_and_lymphatic_disease
8.92341E+14,Peripheral_venous_and_lymphatic_disease
9.04571E+14,Peripheral_venous_and_lymphatic_disease
1.03584E+15,Peripheral_venous_and_lymphatic_disease
1376001,Personality_disorder
1376001,Personality_disorder
1376001,Personality_disorder
1376001,Personality_disorder
1376001,Personality_disorder
1376001,Personality_disorder
13601005,Personality_disorder
13601005,Personality_disorder
13601005,Personality_disorder
13601005,Personality_disorder
13601005,Personality_disorder
20010003,Personality_disorder
20010003,Personality_disorder
26665006,Personality_disorder
26665006,Personality_disorder
26665006,Personality_disorder
26665006,Personality_disorder
26665006,Personality_disorder
26665006,Personality_disorder
26665006,Personality_disorder
26665006,Personality_disorder
26665006,Personality_disorder
31027006,Personality_disorder
31027006,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
33449004,Personality_disorder
37746008,Personality_disorder
44966003,Personality_disorder
52954000,Personality_disorder
52954000,Personality_disorder
52954000,Personality_disorder
52954000,Personality_disorder
55341008,Personality_disorder
55341008,Personality_disorder
55341008,Personality_disorder
55341008,Personality_disorder
55341008,Personality_disorder
55341008,Personality_disorder
55341008,Personality_disorder
76105009,Personality_disorder
76105009,Personality_disorder
76105009,Personality_disorder
76105009,Personality_disorder
76105009,Personality_disorder
76105009,Personality_disorder
76105009,Personality_disorder
78667006,Personality_disorder
80711002,Personality_disorder
80711002,Personality_disorder
84466009,Personality_disorder
84466009,Personality_disorder
84466009,Personality_disorder
84466009,Personality_disorder
84466009,Personality_disorder
84466009,Personality_disorder
84466009,Personality_disorder
84466009,Personality_disorder
191753006,Personality_disorder
191765005,Personality_disorder
191765005,Personality_disorder
191765005,Personality_disorder
191765005,Personality_disorder
191765005,Personality_disorder
191766006,Personality_disorder
191772006,Personality_disorder
191773001,Personality_disorder
191774007,Personality_disorder
192097003,Personality_disorder
231527003,Personality_disorder
231527003,Personality_disorder
231528008,Personality_disorder
268633003,Personality_disorder
268634009,Personality_disorder
268634009,Personality_disorder
286798002,Personality_disorder
309711009,Personality_disorder
404684003,Personality_disorder
473456000,Personality_disorder
473456000,Personality_disorder
473457009,Personality_disorder
9.43161E+14,Personality_disorder
9.43161E+14,Personality_disorder
9.43161E+14,Personality_disorder
9.43161E+14,Personality_disorder
1.08406E+15,Personality_disorder
69878008,Polycystic_ovarian_syndrome
69878008,Polycystic_ovarian_syndrome
109992005,Polycythaemia_vera
109992005,Polycythaemia_vera
109992005,Polycythaemia_vera
109992005,Polycythaemia_vera
109992005,Polycythaemia_vera
128841001,Polycythaemia_vera
128841001,Polycythaemia_vera
65323003,Polymyalgia_Rheumatica
65323003,Polymyalgia_Rheumatica
239938009,Polymyalgia_Rheumatica
14223005,Portal_hypertension_and_oesophageal_varices
17709002,Portal_hypertension_and_oesophageal_varices
28670008,Portal_hypertension_and_oesophageal_varices
28670008,Portal_hypertension_and_oesophageal_varices
28670008,Portal_hypertension_and_oesophageal_varices
34742003,Portal_hypertension_and_oesophageal_varices
67364009,Portal_hypertension_and_oesophageal_varices
173617001,Portal_hypertension_and_oesophageal_varices
173617001,Portal_hypertension_and_oesophageal_varices
173617001,Portal_hypertension_and_oesophageal_varices
173617001,Portal_hypertension_and_oesophageal_varices
173621008,Portal_hypertension_and_oesophageal_varices
173639004,Portal_hypertension_and_oesophageal_varices
173641003,Portal_hypertension_and_oesophageal_varices
173660005,Portal_hypertension_and_oesophageal_varices
173661009,Portal_hypertension_and_oesophageal_varices
195474004,Portal_hypertension_and_oesophageal_varices
195474004,Portal_hypertension_and_oesophageal_varices
195475003,Portal_hypertension_and_oesophageal_varices
195476002,Portal_hypertension_and_oesophageal_varices
308129003,Portal_hypertension_and_oesophageal_varices
309783001,Portal_hypertension_and_oesophageal_varices
426841006,Portal_hypertension_and_oesophageal_varices
17226007,Post-traumatic_stress_and_stress-related_disorders
17226007,Post-traumatic_stress_and_stress-related_disorders
17226007,Post-traumatic_stress_and_stress-related_disorders
17226007,Post-traumatic_stress_and_stress-related_disorders
17226007,Post-traumatic_stress_and_stress-related_disorders
17226007,Post-traumatic_stress_and_stress-related_disorders
17226007,Post-traumatic_stress_and_stress-related_disorders
17226007,Post-traumatic_stress_and_stress-related_disorders
30871003,Post-traumatic_stress_and_stress-related_disorders
30871003,Post-traumatic_stress_and_stress-related_disorders
47505003,Post-traumatic_stress_and_stress-related_disorders
47505003,Post-traumatic_stress_and_stress-related_disorders
55668003,Post-traumatic_stress_and_stress-related_disorders
65118005,Post-traumatic_stress_and_stress-related_disorders
66381006,Post-traumatic_stress_and_stress-related_disorders
67195008,Post-traumatic_stress_and_stress-related_disorders
67195008,Post-traumatic_stress_and_stress-related_disorders
67195008,Post-traumatic_stress_and_stress-related_disorders
67195008,Post-traumatic_stress_and_stress-related_disorders
67195008,Post-traumatic_stress_and_stress-related_disorders
67195008,Post-traumatic_stress_and_stress-related_disorders
74506000,Post-traumatic_stress_and_stress-related_disorders
84984002,Post-traumatic_stress_and_stress-related_disorders
84984002,Post-traumatic_stress_and_stress-related_disorders
105485001,Post-traumatic_stress_and_stress-related_disorders
105485001,Post-traumatic_stress_and_stress-related_disorders
185784001,Post-traumatic_stress_and_stress-related_disorders
192037000,Post-traumatic_stress_and_stress-related_disorders
192038005,Post-traumatic_stress_and_stress-related_disorders
192039002,Post-traumatic_stress_and_stress-related_disorders
192041001,Post-traumatic_stress_and_stress-related_disorders
192042008,Post-traumatic_stress_and_stress-related_disorders
192044009,Post-traumatic_stress_and_stress-related_disorders
192054008,Post-traumatic_stress_and_stress-related_disorders
192056005,Post-traumatic_stress_and_stress-related_disorders
192057001,Post-traumatic_stress_and_stress-related_disorders
192058006,Post-traumatic_stress_and_stress-related_disorders
192061007,Post-traumatic_stress_and_stress-related_disorders
192063005,Post-traumatic_stress_and_stress-related_disorders
192064004,Post-traumatic_stress_and_stress-related_disorders
192065003,Post-traumatic_stress_and_stress-related_disorders
224974006,Post-traumatic_stress_and_stress-related_disorders
226060000,Post-traumatic_stress_and_stress-related_disorders
229675006,Post-traumatic_stress_and_stress-related_disorders
271952001,Post-traumatic_stress_and_stress-related_disorders
271952001,Post-traumatic_stress_and_stress-related_disorders
271952001,Post-traumatic_stress_and_stress-related_disorders
274653009,Post-traumatic_stress_and_stress-related_disorders
276074009,Post-traumatic_stress_and_stress-related_disorders
276074009,Post-traumatic_stress_and_stress-related_disorders
315600006,Post-traumatic_stress_and_stress-related_disorders
416073003,Post-traumatic_stress_and_stress-related_disorders
416714005,Post-traumatic_stress_and_stress-related_disorders
417143004,Post-traumatic_stress_and_stress-related_disorders
442347009,Post-traumatic_stress_and_stress-related_disorders
442347009,Post-traumatic_stress_and_stress-related_disorders
446175003,Post-traumatic_stress_and_stress-related_disorders
446180007,Post-traumatic_stress_and_stress-related_disorders
699241002,Post-traumatic_stress_and_stress-related_disorders
9.60991E+14,Post-traumatic_stress_and_stress-related_disorders
50422007,Primary_malignancy_biliary_tract
52178006,Primary_malignancy_biliary_tract
52178006,Primary_malignancy_biliary_tract
70179006,Primary_malignancy_biliary_tract
70179006,Primary_malignancy_biliary_tract
92570000,Primary_malignancy_biliary_tract
92618006,Primary_malignancy_biliary_tract
93763008,Primary_malignancy_biliary_tract
93770008,Primary_malignancy_biliary_tract
94803009,Primary_malignancy_biliary_tract
94880005,Primary_malignancy_biliary_tract
109847004,Primary_malignancy_biliary_tract
126853008,Primary_malignancy_biliary_tract
126853008,Primary_malignancy_biliary_tract
187773007,Primary_malignancy_biliary_tract
187777008,Primary_malignancy_biliary_tract
187777008,Primary_malignancy_biliary_tract
187777008,Primary_malignancy_biliary_tract
187777008,Primary_malignancy_biliary_tract
187784000,Primary_malignancy_biliary_tract
187786003,Primary_malignancy_biliary_tract
255086002,Primary_malignancy_biliary_tract
363416002,Primary_malignancy_biliary_tract
363416002,Primary_malignancy_biliary_tract
363417006,Primary_malignancy_biliary_tract
94754000,Primary_malignancy_bladder
188239000,Primary_malignancy_bladder
188240003,Primary_malignancy_bladder
188241004,Primary_malignancy_bladder
188242006,Primary_malignancy_bladder
188243001,Primary_malignancy_bladder
188244007,Primary_malignancy_bladder
188245008,Primary_malignancy_bladder
188247000,Primary_malignancy_bladder
314968009,Primary_malignancy_bladder
363456000,Primary_malignancy_bladder
399326009,Primary_malignancy_bladder
399326009,Primary_malignancy_bladder
399326009,Primary_malignancy_bladder
415087005,Primary_malignancy_bladder
10069009,Primary_malignancy_bone_and_articular_cartilage
10069009,Primary_malignancy_bone_and_articular_cartilage
10069009,Primary_malignancy_bone_and_articular_cartilage
12302002,Primary_malignancy_bone_and_articular_cartilage
12690005,Primary_malignancy_bone_and_articular_cartilage
14990007,Primary_malignancy_bone_and_articular_cartilage
14990007,Primary_malignancy_bone_and_articular_cartilage
20380000,Primary_malignancy_bone_and_articular_cartilage
21708004,Primary_malignancy_bone_and_articular_cartilage
21708004,Primary_malignancy_bone_and_articular_cartilage
21708004,Primary_malignancy_bone_and_articular_cartilage
21708004,Primary_malignancy_bone_and_articular_cartilage
26211003,Primary_malignancy_bone_and_articular_cartilage
26888009,Primary_malignancy_bone_and_articular_cartilage
26888009,Primary_malignancy_bone_and_articular_cartilage
27092008,Primary_malignancy_bone_and_articular_cartilage
27092008,Primary_malignancy_bone_and_articular_cartilage
33681003,Primary_malignancy_bone_and_articular_cartilage
55342001,Primary_malignancy_bone_and_articular_cartilage
55342001,Primary_malignancy_bone_and_articular_cartilage
55342001,Primary_malignancy_bone_and_articular_cartilage
56565002,Primary_malignancy_bone_and_articular_cartilage
56763007,Primary_malignancy_bone_and_articular_cartilage
56763007,Primary_malignancy_bone_and_articular_cartilage
74279005,Primary_malignancy_bone_and_articular_cartilage
75622000,Primary_malignancy_bone_and_articular_cartilage
76312009,Primary_malignancy_bone_and_articular_cartilage
